INFO  - 2015-04-28 14:37:51.622; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.Config; loaded config solrconfig.xml with version 0 
INFO  - 2015-04-28 14:37:51.968; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/flowerty/state.json for collection flowerty has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:51.974; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for flowerty to ver 210 
INFO  - 2015-04-28 14:37:51.978; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.RequestParams; conf resource params.json loaded . version : 0 
INFO  - 2015-04-28 14:37:51.981; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.RequestParams; request params refreshed to version 0
INFO  - 2015-04-28 14:37:51.981; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrConfig; current version of requestparams : 0
INFO  - 2015-04-28 14:37:52.002; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2015-04-28 14:37:52.006; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2015-04-28 14:37:52.007; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2015-04-28 14:37:52.007; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
INFO  - 2015-04-28 14:37:52.007; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2015-04-28 14:37:52.008; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2015-04-28 14:37:52.008; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2015-04-28 14:37:52.009; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/commons-compress-1.8.1.jar' to classloader
INFO  - 2015-04-28 14:37:52.009; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/fontbox-1.8.8.jar' to classloader
